timestamp,temperature,humidity,heater_status,cooler_status
11:37:00:00,22.29,55.42,0,0
11:38:00:00,22.27,55.37,0,0
11:39:00:00,22.3,55.33,0,0
11:40:00:00,22.29,55.36,0,0
11:41:00:00,22.32,55.39,0,0
11:42:00:00,22.34,55.35,0,0
11:43:00:00,22.32,55.43,0,0
11:44:00:00,22.32,55.41,0,0
11:45:00:00,22.35,55.44,0,0
11:46:00:00,22.36,55.54,0,0
11:47:00:00,22.35,55.59,0,0
11:48:00:00,22.36,55.6,0,0
11:49:00:00,22.4,55.62,0,0
11:50:00:00,22.41,55.67,0,0
11:51:00:00,22.41,55.63,0,0
11:52:00:00,22.39,55.53,0,0
11:53:00:00,22.44,55.47,0,0
11:54:00:00,22.44,55.46,0,0
11:55:00:00,22.45,55.5,0,0
11:56:00:00,22.47,55.46,0,0
11:57:00:00,22.48,55.48,0,0
11:58:00:00,22.48,55.55,0,0
11:59:00:00,22.49,55.59,0,0
12:00:00:00,22.51,55.65,0,0
12:01:00:00,22.52,55.58,0,0
12:02:00:00,22.53,55.54,0,0
12:03:00:00,22.53,55.57,0,0
12:04:00:00,22.56,55.57,0,0
12:05:00:00,22.57,55.65,0,0
12:06:00:00,22.58,55.78,0,0
12:07:00:00,22.59,55.69,0,0
12:08:00:00,22.62,55.71,0,0
12:09:00:00,22.65,55.74,0,0
12:10:00:00,22.65,55.68,0,0
12:11:00:00,22.65,55.63,0,0
12:12:00:00,22.64,55.66,0,0
12:13:00:00,22.68,55.68,0,0
12:14:00:00,22.66,55.7,0,0
12:15:00:00,22.69,55.66,0,0
12:16:00:00,22.7,55.66,0,0
12:17:00:00,22.69,55.69,0,0
12:18:00:00,22.69,55.71,0,0
12:19:00:00,22.68,55.69,0,0
12:20:00:00,22.7,55.67,0,0
12:21:00:00,22.74,55.64,0,0
12:22:00:00,22.75,55.69,0,0
12:23:00:00,22.72,55.6,0,0
12:24:00:00,22.7,55.66,0,0
12:25:00:00,22.69,55.79,0,0
12:26:00:00,22.69,55.79,0,0
12:27:00:00,22.72,55.89,0,0
12:28:00:00,22.77,55.95,0,0
12:29:00:00,22.79,55.98,0,0
12:30:00:00,22.82,55.95,0,0
12:31:00:00,22.8,55.94,0,0
12:32:00:00,22.81,55.92,0,0
12:33:00:00,22.83,55.97,0,0
12:34:00:00,22.83,56.04,0,0
12:35:00:00,22.82,56.03,0,0
12:36:00:00,22.81,55.93,0,0
12:37:00:00,22.81,55.92,0,0
12:38:00:00,22.85,55.95,0,0
12:39:00:00,22.83,56.04,0,0
12:40:00:00,22.86,56.07,0,0
12:41:00:00,22.86,56.02,0,0
12:42:00:00,22.86,56.07,0,0
12:43:00:00,22.9,56.15,0,0
12:44:00:00,22.9,56.09,0,0
12:45:00:00,22.91,56.0,0,0
12:46:00:00,22.92,55.99,0,0
12:47:00:00,22.92,55.9,0,0
12:48:00:00,22.93,55.88,0,0
12:49:00:00,22.91,55.73,0,0
12:50:00:00,22.92,55.82,0,0
12:51:00:00,22.96,55.79,0,0
12:52:00:00,22.95,55.81,0,0
12:53:00:00,22.94,55.83,0,0
12:54:00:00,22.96,55.88,0,0
12:55:00:00,22.96,55.87,0,0
12:56:00:00,22.95,55.83,0,0
12:57:00:00,22.95,55.84,0,0
12:58:00:00,22.98,55.8,0,0
12:59:00:00,23.01,55.79,0,0
13:00:00:00,23.02,55.75,0,0
13:01:00:00,22.97,55.79,0,0
13:02:00:00,22.99,55.77,0,0
13:03:00:00,23.0,55.8,0,0
13:04:00:00,22.98,55.77,0,0
13:05:00:00,23.0,55.7,0,0
13:06:00:00,23.01,55.63,0,0
13:07:00:00,23.02,55.63,0,0
13:08:00:00,23.0,55.68,0,0
13:09:00:00,22.99,55.64,0,0
13:10:00:00,23.0,55.7,0,0
13:11:00:00,22.98,55.7,0,0
13:12:00:00,23.0,55.73,0,0
13:13:00:00,23.01,55.71,0,0
13:14:00:00,23.0,55.71,0,0
13:15:00:00,22.98,55.56,0,0
13:16:00:00,22.99,55.61,0,0
13:17:00:00,22.95,55.55,0,0
13:18:00:00,22.97,55.65,0,0
13:19:00:00,22.98,55.61,0,0
13:20:00:00,22.98,55.68,0,0
13:21:00:00,22.97,55.64,0,0
13:22:00:00,22.97,55.59,0,0
13:23:00:00,22.98,55.67,0,0
13:24:00:00,22.99,55.65,0,0
13:25:00:00,22.99,55.57,0,0
13:26:00:00,23.01,55.57,0,0
13:27:00:00,23.02,55.72,0,0
13:28:00:00,23.03,55.68,0,0
13:29:00:00,23.02,55.74,0,0
13:30:00:00,23.03,55.66,0,0
13:31:00:00,23.06,55.63,0,0
13:32:00:00,23.1,55.68,0,0
13:33:00:00,23.1,55.74,0,0
13:34:00:00,23.1,55.78,0,0
13:35:00:00,23.12,55.74,0,0
13:36:00:00,23.11,55.79,0,0
13:37:00:00,23.11,55.76,0,0
13:38:00:00,23.1,55.78,0,0
13:39:00:00,23.15,55.73,0,0
13:40:00:00,23.15,55.79,0,0
13:41:00:00,23.16,55.82,0,0
13:42:00:00,23.14,55.83,0,0
13:43:00:00,23.14,55.88,0,0
13:44:00:00,23.17,56.01,0,0
13:45:00:00,23.19,56.02,0,0
13:46:00:00,23.2,56.0,0,0
13:47:00:00,23.21,55.98,0,0
13:48:00:00,23.22,56.05,0,0
13:49:00:00,23.21,56.1,0,0
13:50:00:00,23.24,56.09,0,0
13:51:00:00,23.21,56.06,0,0
13:52:00:00,23.24,56.06,0,0
13:53:00:00,23.22,56.03,0,0
13:54:00:00,23.25,56.06,0,0
13:55:00:00,23.25,56.03,0,0
13:56:00:00,23.25,55.99,0,0
13:57:00:00,23.28,55.97,0,0
13:58:00:00,23.31,56.04,0,0
13:59:00:00,23.34,56.02,0,0
14:00:00:00,23.35,56.01,0,0
14:01:00:00,23.34,56.03,0,0
14:02:00:00,23.33,56.08,0,0
14:03:00:00,23.32,56.09,0,0
14:04:00:00,23.33,56.08,0,0
14:05:00:00,23.35,56.05,0,0
14:06:00:00,23.38,55.98,0,0
14:07:00:00,23.38,56.07,0,0
14:08:00:00,23.37,56.04,0,0
14:09:00:00,23.39,56.05,0,0
14:10:00:00,23.4,56.07,0,0
14:11:00:00,23.42,56.12,0,0
14:12:00:00,23.43,56.11,0,0
14:13:00:00,23.45,56.2,0,0
14:14:00:00,23.46,56.15,0,0
14:15:00:00,23.48,56.14,0,0
14:16:00:00,23.45,56.18,0,0
14:17:00:00,23.44,56.17,0,0
14:18:00:00,23.46,56.18,0,0
14:19:00:00,23.48,56.15,0,0
14:20:00:00,23.49,56.14,0,0
14:21:00:00,23.51,56.17,0,0
14:22:00:00,23.5,56.22,0,0
14:23:00:00,23.5,56.26,0,0
14:24:00:00,23.51,56.35,0,0
14:25:00:00,23.51,56.33,0,0
14:26:00:00,23.52,56.31,0,0
14:27:00:00,23.54,56.22,0,0
14:28:00:00,23.53,56.17,0,0
14:29:00:00,23.55,56.25,0,0
14:30:00:00,23.55,56.24,0,0
14:31:00:00,23.56,56.3,0,0
14:32:00:00,23.55,56.31,0,0
14:33:00:00,23.58,56.33,0,0
14:34:00:00,23.59,56.38,0,0
14:35:00:00,23.54,56.41,0,0
14:36:00:00,23.53,56.31,0,0
14:37:00:00,23.55,56.38,0,0
14:38:00:00,23.55,56.42,0,0
14:39:00:00,23.59,56.49,0,0
14:40:00:00,23.63,56.52,0,0
14:41:00:00,23.64,56.44,0,0
14:42:00:00,23.64,56.39,0,0
14:43:00:00,23.69,56.38,0,0
14:44:00:00,23.7,56.41,0,0
14:45:00:00,23.71,56.49,0,0
14:46:00:00,23.7,56.5,0,0
14:47:00:00,23.69,56.43,0,0
14:48:00:00,23.69,56.42,0,0
14:49:00:00,23.68,56.39,0,0
14:50:00:00,23.66,56.38,0,0
14:51:00:00,23.64,56.42,0,0
14:52:00:00,23.65,56.34,0,0
14:53:00:00,23.65,56.3,0,0
14:54:00:00,23.66,56.37,0,0
14:55:00:00,23.63,56.37,0,0
14:56:00:00,23.63,56.4,0,0
14:57:00:00,23.64,56.36,0,0
14:58:00:00,23.64,56.32,0,0
14:59:00:00,23.67,56.32,0,0
15:00:00:00,23.71,56.31,0,0
15:01:00:00,23.71,56.23,0,0
15:02:00:00,23.68,56.15,0,0
15:03:00:00,23.69,56.17,0,0
15:04:00:00,23.66,56.21,0,0
15:05:00:00,23.66,56.22,0,0
15:06:00:00,23.7,56.26,0,0
15:07:00:00,23.7,56.21,0,0
15:08:00:00,23.66,56.18,0,0
15:09:00:00,23.67,56.12,0,0
15:10:00:00,23.67,56.12,0,0
15:11:00:00,23.67,56.09,0,0
15:12:00:00,23.68,56.11,0,0
15:13:00:00,23.67,56.18,0,0
15:14:00:00,23.67,56.18,0,0
15:15:00:00,23.69,56.18,0,0
15:16:00:00,23.72,56.2,0,0
15:17:00:00,23.71,56.21,0,0
15:18:00:00,23.7,56.21,0,0
15:19:00:00,23.7,56.2,0,0
15:20:00:00,23.71,56.1,0,0
15:21:00:00,23.7,56.11,0,0
15:22:00:00,23.71,56.05,0,0
15:23:00:00,23.75,56.01,0,0
15:24:00:00,23.77,56.02,0,0
15:25:00:00,23.76,56.11,0,0
15:26:00:00,23.75,56.15,0,0
15:27:00:00,23.77,56.12,0,0
15:28:00:00,23.81,56.1,0,0
15:29:00:00,23.82,56.11,0,0
15:30:00:00,23.83,56.15,0,0
15:31:00:00,23.85,56.06,0,0
15:32:00:00,23.88,55.98,0,0
15:33:00:00,23.91,56.03,0,0
15:34:00:00,23.89,56.01,0,0
15:35:00:00,23.88,55.99,0,0
15:36:00:00,23.88,56.03,0,0
15:37:00:00,23.91,56.1,0,0
15:38:00:00,23.91,56.08,0,0
15:39:00:00,23.88,56.04,0,0
15:40:00:00,23.91,56.12,0,0
15:41:00:00,23.89,56.08,0,0
15:42:00:00,23.89,56.1,0,0
15:43:00:00,23.89,56.11,0,0
15:44:00:00,23.88,56.11,0,0
15:45:00:00,23.9,56.11,0,0
15:46:00:00,23.9,56.1,0,0
15:47:00:00,23.9,56.08,0,0
15:48:00:00,23.91,56.16,0,0
15:49:00:00,23.92,56.14,0,0
15:50:00:00,23.94,56.12,0,0
15:51:00:00,23.97,56.14,0,0
15:52:00:00,23.98,56.15,0,0
15:53:00:00,23.96,56.1,0,0
15:54:00:00,23.94,56.1,0,0
15:55:00:00,23.98,56.21,0,0
15:56:00:00,24.0,56.23,0,0
15:57:00:00,23.97,56.2,0,0
15:58:00:00,23.96,56.17,0,0
15:59:00:00,23.97,56.14,0,0
16:00:00:00,23.93,56.18,0,0
16:01:00:00,23.92,56.18,0,0
16:02:00:00,23.97,56.14,0,0
16:03:00:00,23.92,56.12,0,0
16:04:00:00,23.95,56.21,0,0
16:05:00:00,23.93,56.24,0,0
16:06:00:00,23.93,56.23,0,0
16:07:00:00,23.99,56.15,0,0
16:08:00:00,24.0,56.17,0,0
16:09:00:00,24.03,56.17,0,0
16:10:00:00,24.05,56.15,0,0
16:11:00:00,24.06,56.13,0,0
16:12:00:00,24.08,56.11,0,0
16:13:00:00,24.09,56.1,0,0
16:14:00:00,24.12,56.1,0,0
16:15:00:00,24.09,56.16,0,0
16:16:00:00,24.08,56.12,0,0
16:17:00:00,24.08,56.19,0,0
16:18:00:00,24.04,56.34,0,0
16:19:00:00,24.07,56.35,0,0
16:20:00:00,24.08,56.36,0,0
16:21:00:00,24.09,56.39,0,0
16:22:00:00,24.11,56.39,0,0
16:23:00:00,24.12,56.38,0,0
16:24:00:00,24.12,56.44,0,0
16:25:00:00,24.14,56.29,0,0
16:26:00:00,24.16,56.3,0,0
16:27:00:00,24.16,56.27,0,0
16:28:00:00,24.19,56.32,0,0
16:29:00:00,24.19,56.34,0,0
16:30:00:00,24.17,56.26,0,0
16:31:00:00,24.17,56.3,0,0
16:32:00:00,24.19,56.33,0,0
16:33:00:00,24.22,56.35,0,0
16:34:00:00,24.21,56.37,0,0
16:35:00:00,24.23,56.4,0,0
16:36:00:00,24.26,56.44,0,0
16:37:00:00,24.28,56.49,0,0
16:38:00:00,24.29,56.44,0,0
16:39:00:00,24.29,56.4,0,0
16:40:00:00,24.28,56.39,0,0
16:41:00:00,24.27,56.37,0,0
16:42:00:00,24.24,56.38,0,0
16:43:00:00,24.25,56.33,0,0
16:44:00:00,24.27,56.38,0,0
16:45:00:00,24.25,56.34,0,0
16:46:00:00,24.24,56.29,0,0
16:47:00:00,24.26,56.27,0,0
16:48:00:00,24.27,56.17,0,0
16:49:00:00,24.29,56.11,0,0
16:50:00:00,24.29,56.12,0,0
16:51:00:00,24.33,56.05,0,0
16:52:00:00,24.28,56.06,0,0
16:53:00:00,24.32,56.11,0,0
16:54:00:00,24.33,56.09,0,0
16:55:00:00,24.35,56.04,0,0
16:56:00:00,24.37,56.06,0,0
16:57:00:00,24.4,56.19,0,0
16:58:00:00,24.41,56.16,0,0
16:59:00:00,24.42,56.07,0,0
17:00:00:00,24.41,56.05,0,0
17:01:00:00,24.41,56.05,0,0
17:02:00:00,24.4,56.11,0,0
17:03:00:00,24.41,56.1,0,0
17:04:00:00,24.41,56.11,0,0
17:05:00:00,24.43,56.06,0,0
17:06:00:00,24.43,56.04,0,0
17:07:00:00,24.41,56.0,0,0
17:08:00:00,24.41,56.04,0,0
17:09:00:00,24.42,56.05,0,0
17:10:00:00,24.44,56.04,0,0
17:11:00:00,24.46,56.03,0,0
17:12:00:00,24.47,56.0,0,0
17:13:00:00,24.43,55.99,0,0
17:14:00:00,24.47,56.03,0,0
17:15:00:00,24.49,56.09,0,0
17:16:00:00,24.5,56.1,0,0
17:17:00:00,24.5,56.08,0,0
17:18:00:00,24.52,56.14,0,0
17:19:00:00,24.52,56.11,0,0
17:20:00:00,24.53,56.14,0,0
17:21:00:00,24.51,56.02,0,0
17:22:00:00,24.51,55.95,0,0
17:23:00:00,24.5,55.94,0,0
17:24:00:00,24.5,56.01,0,0
17:25:00:00,24.52,56.03,0,0
17:26:00:00,24.54,55.97,0,0
17:27:00:00,24.56,55.96,0,0
17:28:00:00,24.59,55.9,0,0
17:29:00:00,24.56,55.94,0,0
17:30:00:00,24.58,55.89,0,0
17:31:00:00,24.57,55.95,0,0
17:32:00:00,24.55,56.02,0,0
17:33:00:00,24.54,56.05,0,0
17:34:00:00,24.54,56.08,0,0
17:35:00:00,24.54,56.07,0,0
17:36:00:00,24.55,56.02,0,0
17:37:00:00,24.57,55.99,0,0
17:38:00:00,24.57,55.93,0,0
17:39:00:00,24.53,55.92,0,0
17:40:00:00,24.58,55.96,0,0
17:41:00:00,24.59,55.94,0,0
17:42:00:00,24.6,55.97,0,0
17:43:00:00,24.58,56.02,0,0
17:44:00:00,24.61,56.05,0,0
17:45:00:00,24.62,56.05,0,0
17:46:00:00,24.64,56.08,0,0
17:47:00:00,24.64,56.04,0,0
17:48:00:00,24.65,56.12,0,0
17:49:00:00,24.64,56.04,0,0
17:50:00:00,24.65,56.04,0,0
17:51:00:00,24.66,56.05,0,0
17:52:00:00,24.66,56.12,0,0
17:53:00:00,24.64,56.08,0,0
17:54:00:00,24.64,55.99,0,0
17:55:00:00,24.65,56.07,0,0
17:56:00:00,24.66,56.08,0,0
17:57:00:00,24.64,56.05,0,0
17:58:00:00,24.64,56.03,0,0
17:59:00:00,24.67,56.05,0,0
18:00:00:00,24.66,56.06,0,0
18:01:00:00,24.68,56.12,0,0
18:02:00:00,24.72,56.06,0,0
18:03:00:00,24.71,56.0,0,0
18:04:00:00,24.71,56.02,0,0
18:05:00:00,24.74,56.01,0,0
18:06:00:00,24.74,56.01,0,0
18:07:00:00,24.73,56.11,0,0
18:08:00:00,24.71,56.12,0,0
18:09:00:00,24.76,56.12,0,0
18:10:00:00,24.76,56.1,0,0
18:11:00:00,24.76,56.16,0,0
18:12:00:00,24.73,56.24,0,0
18:13:00:00,24.71,56.22,0,0
18:14:00:00,24.71,56.25,0,0
18:15:00:00,24.68,56.27,0,0
18:16:00:00,24.73,56.19,0,0
18:17:00:00,24.74,56.16,0,0
18:18:00:00,24.76,56.16,0,0
18:19:00:00,24.75,56.18,0,0
18:20:00:00,24.8,56.16,0,0
18:21:00:00,24.82,56.1,0,0
18:22:00:00,24.81,56.12,0,0
18:23:00:00,24.85,56.13,0,0
18:24:00:00,24.85,56.13,0,0
18:25:00:00,24.83,56.16,0,0
18:26:00:00,24.86,56.13,0,0
18:27:00:00,24.86,56.14,0,0
18:28:00:00,24.85,56.13,0,0
18:29:00:00,24.9,56.12,0,0
18:30:00:00,24.91,56.08,0,0
18:31:00:00,24.93,56.07,0,0
18:32:00:00,24.92,56.13,0,0
18:33:00:00,24.96,56.1,0,0
18:34:00:00,24.93,56.15,0,0
18:35:00:00,24.93,56.18,0,0
18:36:00:00,24.89,56.22,0,0
18:37:00:00,24.88,56.26,0,0
18:38:00:00,24.89,56.21,0,0
18:39:00:00,24.89,56.24,0,0
18:40:00:00,24.9,56.26,0,0
18:41:00:00,24.94,56.18,0,0
18:42:00:00,24.98,56.18,0,0
18:43:00:00,24.97,56.11,0,0
18:44:00:00,24.98,56.16,0,0
18:45:00:00,24.98,56.23,0,0
18:46:00:00,24.96,56.23,0,0
18:47:00:00,24.95,56.24,0,0
18:48:00:00,24.97,56.22,0,0
18:49:00:00,24.93,56.22,0,0
18:50:00:00,24.95,56.24,0,0
18:51:00:00,24.98,56.18,0,0
18:52:00:00,25.0,56.24,0,0
18:53:00:00,24.97,56.25,0,0
18:54:00:00,24.97,56.24,0,0
18:55:00:00,24.99,56.22,0,0
18:56:00:00,24.98,56.22,0,0
18:57:00:00,24.97,56.16,0,0
18:58:00:00,24.99,56.1,0,0
18:59:00:00,25.01,56.12,0,0
19:00:00:00,24.98,56.08,0,0
19:01:00:00,25.02,56.03,0,0
19:02:00:00,25.02,56.05,0,0
19:03:00:00,25.04,56.03,0,0
19:04:00:00,25.04,56.1,0,0
19:05:00:00,25.08,56.14,0,0
19:06:00:00,25.09,56.1,0,0
19:07:00:00,25.08,56.12,0,0
19:08:00:00,25.1,56.19,0,0
19:09:00:00,25.12,56.11,0,0
19:10:00:00,25.15,56.06,0,0
19:11:00:00,25.15,56.07,0,0
19:12:00:00,25.2,56.22,0,0
19:13:00:00,25.22,56.21,0,0
19:14:00:00,25.24,56.25,0,0
19:15:00:00,25.24,56.34,0,0
19:16:00:00,25.25,56.36,0,0
19:17:00:00,25.27,56.37,0,0
19:18:00:00,25.3,56.34,0,0
19:19:00:00,25.3,56.28,0,0
19:20:00:00,25.31,56.32,0,0
19:21:00:00,25.33,56.4,0,0
19:22:00:00,25.34,56.43,0,0
19:23:00:00,25.33,56.41,0,0
19:24:00:00,25.35,56.44,0,0
19:25:00:00,25.35,56.44,0,0
19:26:00:00,25.33,56.42,0,0
19:27:00:00,25.35,56.44,0,0
19:28:00:00,25.37,56.44,0,0
19:29:00:00,25.38,56.4,0,0
19:30:00:00,25.4,56.42,0,0
19:31:00:00,25.42,56.39,0,0
19:32:00:00,25.39,56.44,0,0
19:33:00:00,25.39,56.4,0,0
19:34:00:00,25.41,56.37,0,0
19:35:00:00,25.44,56.4,0,0
19:36:00:00,25.46,56.33,0,0
19:37:00:00,25.49,56.34,0,0
19:38:00:00,25.49,56.34,0,0
19:39:00:00,25.47,56.36,0,0
19:40:00:00,25.46,56.29,0,0
19:41:00:00,25.43,56.34,0,0
19:42:00:00,25.43,56.41,0,0
19:43:00:00,25.43,56.33,0,0
19:44:00:00,25.41,56.38,0,0
19:45:00:00,25.42,56.35,0,0
19:46:00:00,25.43,56.37,0,0
19:47:00:00,25.46,56.44,0,0
19:48:00:00,25.46,56.37,0,0
19:49:00:00,25.46,56.38,0,0
19:50:00:00,25.45,56.33,0,0
19:51:00:00,25.47,56.33,0,0
19:52:00:00,25.48,56.29,0,0
19:53:00:00,25.48,56.24,0,0
19:54:00:00,25.51,56.28,0,0
19:55:00:00,25.48,56.23,0,0
19:56:00:00,25.46,56.2,0,0
19:57:00:00,25.47,56.12,0,0
19:58:00:00,25.46,56.07,0,0
19:59:00:00,25.47,56.07,0,0
20:00:00:00,25.46,56.07,0,0
20:01:00:00,25.46,56.06,0,0
20:02:00:00,25.5,56.12,0,0
20:03:00:00,25.49,56.16,0,0
20:04:00:00,25.51,56.1,0,0
20:05:00:00,25.54,56.17,0,0
20:06:00:00,25.52,56.12,0,0
20:07:00:00,25.55,56.13,0,0
20:08:00:00,25.57,56.14,0,0
20:09:00:00,25.59,56.08,0,0
20:10:00:00,25.62,56.13,0,0
20:11:00:00,25.62,56.12,0,0
20:12:00:00,25.6,56.15,0,0
20:13:00:00,25.62,56.14,0,0
20:14:00:00,25.65,56.12,0,0
20:15:00:00,25.67,56.07,0,0
20:16:00:00,25.68,56.05,0,0
20:17:00:00,25.69,56.03,0,0
20:18:00:00,25.7,56.07,0,0
20:19:00:00,25.7,55.98,0,0
20:20:00:00,25.74,56.05,0,0
20:21:00:00,25.73,56.08,0,0
20:22:00:00,25.72,56.09,0,0
20:23:00:00,25.74,56.08,0,0
20:24:00:00,25.73,56.04,0,0
20:25:00:00,25.72,55.99,0,0
20:26:00:00,25.73,55.95,0,0
20:27:00:00,25.75,56.02,0,0
20:28:00:00,25.75,56.03,0,0
20:29:00:00,25.77,56.05,0,0
20:30:00:00,25.78,56.09,0,0
20:31:00:00,25.8,56.02,0,0
20:32:00:00,25.82,56.06,0,0
20:33:00:00,25.82,56.06,0,0
20:34:00:00,25.84,56.05,0,0
20:35:00:00,25.87,56.16,0,0
20:36:00:00,25.86,56.09,0,0
20:37:00:00,25.88,56.12,0,0
20:38:00:00,25.88,56.19,0,0
20:39:00:00,25.87,56.22,0,0
20:40:00:00,25.86,56.3,0,0
20:41:00:00,25.91,56.26,0,0
20:42:00:00,25.91,56.3,0,0
20:43:00:00,25.91,56.29,0,0
20:44:00:00,25.92,56.19,0,0
20:45:00:00,25.93,56.16,0,0
20:46:00:00,25.93,56.23,0,0
20:47:00:00,25.91,56.26,0,0
20:48:00:00,25.92,56.24,0,0
20:49:00:00,25.94,56.26,0,0
20:50:00:00,25.96,56.3,0,0
20:51:00:00,25.96,56.27,0,0
20:52:00:00,25.95,56.22,0,0
20:53:00:00,26.02,56.28,0,1
20:54:00:00,25.72,56.33,0,1
20:55:00:00,25.42,56.38,0,1
20:56:00:00,25.12,56.43,0,1
20:57:00:00,24.82,56.48,0,1
20:58:00:00,24.52,56.53,0,1
20:59:00:00,24.22,56.58,0,1
21:00:00:00,23.92,56.63,0,1
21:01:00:00,23.62,56.68,0,1
21:02:00:00,23.32,56.73,0,1
21:03:00:00,23.02,56.78,0,1
21:04:00:00,22.72,56.83,0,1
21:05:00:00,22.42,56.88,0,1
21:06:00:00,22.12,56.93,0,1
21:07:00:00,21.82,56.98,0,0
21:08:00:00,21.8,56.91,0,0
21:09:00:00,21.82,56.94,0,0
21:10:00:00,21.84,56.92,0,0
21:11:00:00,21.85,56.93,0,0
21:12:00:00,21.86,56.82,0,0
21:13:00:00,21.86,56.77,0,0
21:14:00:00,21.87,56.92,0,0
21:15:00:00,21.89,56.9,0,0
21:16:00:00,21.92,56.92,0,0
21:17:00:00,21.94,56.95,0,0
21:18:00:00,21.99,56.88,0,0
21:19:00:00,22.01,56.83,0,0
21:20:00:00,22.03,56.79,0,0
21:21:00:00,22.03,56.77,0,0
21:22:00:00,22.06,56.81,0,0
21:23:00:00,22.04,56.81,0,0
21:24:00:00,22.04,56.74,0,0
21:25:00:00,22.04,56.72,0,0
21:26:00:00,22.1,56.74,0,0
21:27:00:00,22.08,56.71,0,0
21:28:00:00,22.11,56.81,0,0
21:29:00:00,22.09,56.71,0,0
21:30:00:00,22.13,56.73,0,0
21:31:00:00,22.13,56.75,0,0
21:32:00:00,22.08,56.75,0,0
21:33:00:00,22.1,56.79,0,0
21:34:00:00,22.09,56.79,0,0
21:35:00:00,22.08,56.8,0,0
21:36:00:00,22.07,56.77,0,0
21:37:00:00,22.06,56.8,0,0
21:38:00:00,22.09,56.79,0,0
21:39:00:00,22.1,56.71,0,0
21:40:00:00,22.1,56.71,0,0
21:41:00:00,22.16,56.65,0,0
21:42:00:00,22.2,56.69,0,0
21:43:00:00,22.21,56.78,0,0
21:44:00:00,22.23,56.79,0,0
21:45:00:00,22.24,56.85,0,0
21:46:00:00,22.27,56.81,0,0
21:47:00:00,22.25,56.8,0,0
21:48:00:00,22.25,56.79,0,0
21:49:00:00,22.28,56.77,0,0
21:50:00:00,22.29,56.77,0,0
21:51:00:00,22.32,56.65,0,0
21:52:00:00,22.31,56.66,0,0
21:53:00:00,22.35,56.63,0,0
21:54:00:00,22.32,56.65,0,0
21:55:00:00,22.32,56.59,0,0
21:56:00:00,22.31,56.58,0,0
21:57:00:00,22.31,56.46,0,0
21:58:00:00,22.34,56.52,0,0
21:59:00:00,22.36,56.46,0,0
22:00:00:00,22.37,56.46,0,0
22:01:00:00,22.39,56.49,0,0
22:02:00:00,22.38,56.49,0,0
22:03:00:00,22.4,56.56,0,0
22:04:00:00,22.43,56.59,0,0
22:05:00:00,22.44,56.66,0,0
22:06:00:00,22.45,56.61,0,0
22:07:00:00,22.49,56.65,0,0
22:08:00:00,22.49,56.62,0,0
22:09:00:00,22.51,56.64,0,0
22:10:00:00,22.52,56.65,0,0
22:11:00:00,22.57,56.7,0,0
22:12:00:00,22.58,56.74,0,0
22:13:00:00,22.57,56.76,0,0
22:14:00:00,22.61,56.74,0,0
22:15:00:00,22.61,56.71,0,0
22:16:00:00,22.59,56.66,0,0
22:17:00:00,22.6,56.59,0,0
22:18:00:00,22.61,56.63,0,0
22:19:00:00,22.6,56.7,0,0
22:20:00:00,22.62,56.75,0,0
22:21:00:00,22.61,56.79,0,0
22:22:00:00,22.6,56.83,0,0
22:23:00:00,22.62,56.85,0,0
22:24:00:00,22.6,56.8,0,0
22:25:00:00,22.62,56.75,0,0
22:26:00:00,22.64,56.68,0,0
22:27:00:00,22.67,56.62,0,0
22:28:00:00,22.69,56.64,0,0
22:29:00:00,22.69,56.67,0,0
22:30:00:00,22.7,56.64,0,0
22:31:00:00,22.69,56.54,0,0
22:32:00:00,22.71,56.45,0,0
22:33:00:00,22.72,56.44,0,0
22:34:00:00,22.74,56.42,0,0
22:35:00:00,22.75,56.45,0,0
22:36:00:00,22.76,56.46,0,0
22:37:00:00,22.78,56.38,0,0
22:38:00:00,22.81,56.41,0,0
22:39:00:00,22.8,56.39,0,0
22:40:00:00,22.8,56.38,0,0
22:41:00:00,22.82,56.45,0,0
22:42:00:00,22.85,56.38,0,0
22:43:00:00,22.87,56.44,0,0
22:44:00:00,22.89,56.49,0,0
22:45:00:00,22.94,56.54,0,0
22:46:00:00,22.96,56.59,0,0
22:47:00:00,22.97,56.58,0,0
22:48:00:00,22.97,56.66,0,0
22:49:00:00,22.97,56.73,0,0
22:50:00:00,22.99,56.66,0,0
22:51:00:00,23.0,56.55,0,0
22:52:00:00,23.03,56.59,0,0
22:53:00:00,23.02,56.59,0,0
22:54:00:00,23.07,56.56,0,0
22:55:00:00,23.06,56.63,0,0
22:56:00:00,23.11,56.63,0,0
22:57:00:00,23.14,56.69,0,0
22:58:00:00,23.14,56.66,0,0
22:59:00:00,23.17,56.74,0,0
23:00:00:00,23.19,56.7,0,0
23:01:00:00,23.24,56.66,0,0
23:02:00:00,23.25,56.68,0,0
23:03:00:00,23.29,56.72,0,0
23:04:00:00,23.3,56.74,0,0
23:05:00:00,23.32,56.76,0,0
23:06:00:00,23.27,56.74,0,0
23:07:00:00,23.29,56.68,0,0
23:08:00:00,23.31,56.66,0,0
23:09:00:00,23.35,56.74,0,0
23:10:00:00,23.35,56.73,0,0
23:11:00:00,23.36,56.7,0,0
23:12:00:00,23.38,56.66,0,0
23:13:00:00,23.36,56.69,0,0
23:14:00:00,23.39,56.64,0,0
